timestamp_ms,accel_x,accel_y,accel_z
8099,-201,-80,-3960
8119,-159,-59,-3999
8140,-151,-49,-4053
8160,-166,-28,-4075
8179,-167,-39,-4020
8200,-152,-90,-3943
8219,-151,-97,-3934
8240,-154,-75,-3969
8259,-147,-91,-3959
8279,-150,-65,-4002
8299,-166,-58,-4019
8320,-150,-69,-3989
8344,-140,-89,-3963
8359,-152,-59,-3951
8379,-148,-80,-3994
8399,-152,-67,-4008
8419,-135,-105,-3964
8440,-161,-51,-3949
8460,-180,-80,-3986
8479,-164,-71,-4009
8499,-171,-55,-3998
8520,-146,-50,-3964
8540,-159,-68,-3942
8559,-163,-69,-3936
8579,-143,-66,-3943
8599,-141,-63,-3987
8619,-155,-65,-3987
8640,-141,-70,-3962
8659,-148,-85,-3940
8679,-146,-53,-3982
8700,-155,-64,-3998
8719,-139,-68,-3985
8740,-150,-93,-3950
8760,-167,-83,-3961
8780,-139,-79,-3977
8799,-152,-73,-3994
8820,-148,-45,-4012
8840,-135,-68,-3995
8859,-159,-69,-3972
8879,-162,-68,-3985
8899,-150,-75,-3962
8919,-131,-65,-3961
8940,-140,-73,-3983
8959,-151,-62,-3972
8979,-170,-58,-3986
9000,-148,-40,-3993
9019,-175,-71,-3963
9040,-143,-68,-3966
9060,-154,-74,-3973
9079,-151,-62,-3950
9100,-151,-75,-3936
9120,-158,-66,-3993
9140,-154,-58,-3973
9159,-150,-81,-3965
9179,-147,-69,-3967
9199,-160,-44,-3996
9219,-134,-59,-3989
9239,-133,-80,-3977
9259,-159,-58,-3962
9279,-160,-82,-3950
9299,-152,-58,-3959
9320,-149,-49,-3998
9340,-143,-40,-3995
9360,-159,-70,-3985
9379,-140,-58,-3963
9400,-151,-71,-3960
9419,-159,-75,-3995
9440,-137,-56,-3962
9459,-151,-69,-3985
9479,-150,-66,-4000
9499,-149,-49,-4004
9519,-143,-59,-4007
9539,-145,-69,-3993
9559,-147,-51,-3980
9579,-147,-61,-3990
9599,-171,-78,-3984
9619,-143,-64,-3968
9640,-171,-69,-3999
9659,-147,-61,-4007
9679,-157,-73,-4021
9699,-146,-65,-3986
9720,-169,-76,-3949
9740,-156,-95,-4004
9759,-152,-47,-3996
9779,-158,-74,-3989
9799,-148,-72,-4001
9819,-142,-51,-4009
9840,-157,-57,-4001
9859,-164,-79,-3990
9879,-148,-77,-3996
9900,-152,-87,-3990
9919,-163,-78,-3964
9940,-150,-81,-3945
9959,-143,-83,-3966
9979,-168,-87,-3972
10000,-151,-31,-3976
10020,-157,-70,-3989
10040,-129,-63,-4003
10059,-147,-68,-3984
10079,-141,-75,-3941
10099,-140,-69,-3922
10119,-144,-70,-3983
10140,-156,-89,-3986
10159,-167,-65,-3975
10179,-158,-69,-3964
10200,-150,-76,-4004
10219,-113,-55,-4011
10240,-152,-68,-4021
10259,-139,-80,-3960
10279,-165,-77,-3942
10299,-153,-70,-3988
10320,-146,-46,-4008
10340,-139,-41,-4031
10359,-145,-68,-4012
10379,-141,-71,-3950
10399,-145,-86,-3951
10419,-158,-92,-3959
10439,-142,-61,-3991
10459,-147,-67,-4006
10479,-161,-85,-3979
10499,-168,-66,-4011
10519,-151,-80,-3934
10540,-129,-91,-3973
10559,-145,-78,-3995
10579,-157,-87,-4007
10600,-142,-80,-3950
10620,-152,-81,-3946
10640,-147,-51,-3997
10659,-144,-74,-4016
10679,-144,-65,-3976
10699,-150,-80,-3914
10719,-143,-79,-3958
10739,-144,-65,-4003
